ID,Camion ID,Départ,Arrivée,distance_km,Marchandise,marchandise_code,Poids (kg),Volume (m³),Capacité poids max(kg),Capacité volume max(m³),Type camion,type_camion_detail,vehicule_code,taux_remplissage,densite_ratio,charge_x_distance,route_code,heure_debut,heure_fin,duree_h,jour_semaine,mois,est_weekend,heure_sin,heure_cos,consommation_L,coef_dynamique
4299,25,Fes,Tanger,317.0,Métal,2,24984,89.63,26000,90,Semi-remorque,Porteur 19T Frigo,2,0.9958888888888888,278.7459555952248,315.69677777777775,1,12,14,2,2,4,0,1.2246467991473532e-16,-1.0,101.11,1.139139251915277
4300,13,Fes,Tanger,317.0,Métal,2,25537,81.02,26000,90,Semi-remorque,Porteur,1,0.9821923076923077,315.1937793137497,311.35496153846157,1,11,13,2,5,4,1,0.258819045102521,-0.9659258262890682,93.09,1.3348150272440495
4301,25,Marrakech,Tanger,574.0,Électronique,0,1375,11.49,1500,14,Camionnette,Porteur 19T Frigo,2,0.9166666666666666,119.6692776327241,526.1666666666666,0,12,15,3,4,4,0,1.2246467991473532e-16,-1.0,219.36,1.3648581383773022
4302,10,Casablanca,Agadir,508.0,Métal,2,24841,81.79,26000,90,Semi-remorque,Semi-remorque,3,0.9554230769230769,303.7168357989974,485.35492307692306,0,9,11,2,6,4,1,0.7071067811865476,-0.7071067811865475,220.95,1.2426884139482564
4303,28,Marrakech,Agadir,253.0,Électronique,0,1261,12.82,1500,14,Camionnette,Porteur 19T Frigo,2,0.9157142857142857,98.3619344773791,231.6757142857143,1,6,12,6,4,4,0,1.0,6.123233995736766e-17,92.67,1.3081592320722755
4304,23,Marrakech,Agadir,253.0,Métal,2,25187,84.93,26000,90,Semi-remorque,Porteur 19T Frigo,2,0.9687307692307693,296.56187448486986,245.08888461538464,1,12,19,7,0,4,0,1.2246467991473532e-16,-1.0,98.35,1.3883399209486165
4306,23,Fes,Marrakech,533.0,Métal,2,24746,89.34,26000,90,Semi-remorque,Porteur 19T Frigo,2,0.9926666666666667,276.9867920304455,529.0913333333333,0,8,16,8,3,4,0,0.8660254037844387,-0.4999999999999998,198.22,1.3281961940498526
4307,39,Agadir,Rabat,566.0,Métal,2,25327,83.07,26000,90,Semi-remorque,Camionnette,0,0.9741153846153846,304.88744432406406,551.3493076923077,0,6,14,8,3,5,0,1.0,6.123233995736766e-17,81.62,1.3109540636042405
4308,37,Marrakech,Tanger,574.0,Textile,1,6084,38.22,9000,50,Porteur,Camionnette,0,0.7644,159.18367346938777,438.7656,0,9,15,6,2,5,0,0.7071067811865476,-0.7071067811865475,73.86,1.169781438074121
4309,4,Agadir,Fes,716.0,Électronique,0,1306,13.41,1500,14,Camionnette,Semi-remorque,3,0.9578571428571429,97.39000745712156,685.8257142857143,0,12,16,4,3,5,0,1.2246467991473532e-16,-1.0,335.06,1.3370311252992817
4311,19,Fes,Marrakech,533.0,Textile,1,5980,37.8,9000,50,Porteur,Porteur,1,0.7559999999999999,158.2010582010582,402.9479999999999,0,11,17,6,1,5,0,0.258819045102521,-0.9659258262890682,142.11,1.2119222241173462
4312,19,Fes,Rabat,198.0,Électronique,0,1490,10.25,1500,14,Camionnette,Porteur,1,0.9933333333333333,145.3658536585366,196.67999999999998,1,11,14,3,4,5,0,0.258819045102521,-0.9659258262890682,55.01,1.2628558310376492
4313,11,Agadir,Fes,716.0,Métal,2,25946,87.53,26000,90,Semi-remorque,Porteur,1,0.9979230769230769,296.4240831714841,714.512923076923,0,7,9,2,6,4,1,0.9659258262890683,-0.25881904510252063,181.82,1.1542661249365158
4315,50,Agadir,Marrakech,253.0,Textile,1,6058,33.89,9000,50,Porteur,Porteur,1,0.6778,178.75479492475657,171.4834,1,10,16,6,4,4,0,0.49999999999999994,-0.8660254037844387,66.21,1.1895436579231045
4317,31,Marrakech,Agadir,253.0,Métal,2,25604,86.77,26000,90,Semi-remorque,Camionnette,0,0.9847692307692307,295.0789443355999,249.1466153846154,1,10,17,7,5,4,1,0.49999999999999994,-0.8660254037844387,32.95,1.1839741286381604
4318,29,Casablanca,Marrakech,243.0,Métal,2,25514,84.0,26000,90,Semi-remorque,Porteur 19T Frigo,2,0.9813076923076923,303.73809523809524,238.45776923076923,1,12,16,4,3,5,0,1.2246467991473532e-16,-1.0,85.56,1.257495590828924
4319,41,Fes,Tanger,317.0,Électronique,0,1296,11.71,1500,14,Camionnette,Semi-remorque,3,0.864,110.67463706233987,273.888,1,7,13,6,5,5,1,0.9659258262890683,-0.25881904510252063,128.31,1.1564668769716089
4320,13,Marrakech,Casablanca,243.0,Textile,1,5637,45.35,9000,50,Porteur,Porteur,1,0.907,124.29988974641675,220.401,1,10,16,6,4,4,0,0.49999999999999994,-0.8660254037844387,61.39,1.1483352038907595
4322,19,Tanger,Casablanca,340.0,Électronique,0,1341,11.14,1500,14,Camionnette,Porteur,1,0.894,120.3770197486535,303.96,1,12,20,8,3,4,0,1.2246467991473532e-16,-1.0,103.19,1.3795454545454546
4323,9,Rabat,Tanger,271.0,Électronique,0,1345,13.19,1500,14,Camionnette,Semi-remorque,3,0.9421428571428571,101.97119029567855,255.32071428571427,1,10,13,3,2,4,0,0.49999999999999994,-0.8660254037844387,126.55,1.3342119135477069
4324,20,Marrakech,Tanger,574.0,Électronique,0,1497,13.66,1500,14,Camionnette,Porteur,1,0.998,109.5900439238653,572.852,0,7,10,3,3,4,0,0.9659258262890683,-0.25881904510252063,175.97,1.3934906556857776
4325,41,Rabat,Casablanca,87.0,Électronique,0,1228,11.15,1500,14,Camionnette,Semi-remorque,3,0.8186666666666667,110.13452914798206,71.224,3,11,18,7,2,5,0,0.258819045102521,-0.9659258262890682,33.99,1.1162561576354681
4326,11,Agadir,Casablanca,508.0,Métal,2,25361,84.79,26000,90,Semi-remorque,Porteur,1,0.975423076923077,299.1036678853638,495.5149230769231,0,6,14,8,4,4,0,1.0,6.123233995736766e-17,139.61,1.2491947029348605
4327,32,Tanger,Casablanca,340.0,Électronique,0,1474,12.73,1500,14,Camionnette,Camionnette,0,0.9826666666666667,115.78947368421052,334.1066666666667,1,12,17,5,1,5,0,1.2246467991473532e-16,-1.0,42.97,1.1489304812834225
4328,1,Agadir,Rabat,566.0,Électronique,0,1338,8.46,1500,14,Camionnette,Semi-remorque,3,0.892,158.15602836879432,504.872,0,7,14,7,6,4,1,0.9659258262890683,-0.25881904510252063,232.16,1.1719333669863705
4329,8,Tanger,Rabat,271.0,Métal,2,25186,83.89,26000,90,Semi-remorque,Semi-remorque,3,0.9686923076923077,300.2264870663965,262.5156153846154,1,6,14,8,6,5,1,1.0,6.123233995736766e-17,111.33,1.1737480231945177
4330,43,Marrakech,Agadir,253.0,Métal,2,24830,87.32,26000,90,Semi-remorque,Porteur 19T Frigo,2,0.9702222222222221,284.3563902885937,245.4662222222222,1,10,16,6,6,4,1,0.49999999999999994,-0.8660254037844387,99.3,1.401750423489554
4331,22,Rabat,Marrakech,325.0,Électronique,0,1448,9.48,1500,14,Camionnette,Porteur 19T Frigo,2,0.9653333333333334,152.74261603375527,313.73333333333335,1,6,12,6,0,5,0,1.0,6.123233995736766e-17,115.79,1.2724175824175825
4332,18,Casablanca,Rabat,87.0,Textile,1,8771,30.13,9000,50,Porteur,Porteur,1,0.9745555555555555,291.10521075340193,84.78633333333333,3,10,12,2,5,4,1,0.49999999999999994,-0.8660254037844387,25.33,1.3234064785788922
4333,3,Tanger,Marrakech,574.0,Électronique,0,1244,13.78,1500,14,Camionnette,Semi-remorque,3,0.9842857142857142,90.27576197387519,564.9799999999999,0,9,13,4,4,4,0,0.7071067811865476,-0.7071067811865475,259.41,1.2912394225983077
4335,47,Marrakech,Casablanca,243.0,Métal,2,25104,83.64,26000,90,Semi-remorque,Porteur 19T Frigo,2,0.9655384615384616,300.1434720229555,234.62584615384617,1,8,14,6,1,4,0,0.8660254037844387,-0.4999999999999998,100.95,1.4836860670194003
4336,9,Fes,Rabat,198.0,Textile,1,7685,41.62,9000,50,Porteur,Semi-remorque,3,0.8538888888888889,184.64680442095147,169.07,1,9,11,2,2,4,0,0.7071067811865476,-0.7071067811865475,76.63,1.1057720057720057
4337,28,Fes,Tanger,317.0,Textile,1,5260,43.16,9000,50,Porteur,Porteur 19T Frigo,2,0.8632,121.87210379981465,273.63439999999997,1,9,17,8,3,4,0,0.7071067811865476,-0.7071067811865475,121.87,1.3730283911671923
4338,1,Agadir,Marrakech,253.0,Métal,2,24684,81.15,26000,90,Semi-remorque,Semi-remorque,3,0.9493846153846154,304.177449168207,240.1943076923077,1,6,11,5,6,5,1,1.0,6.123233995736766e-17,117.1,1.3224167137210616
4339,18,Casablanca,Fes,302.0,Textile,1,6959,34.51,9000,50,Porteur,Porteur,1,0.7732222222222223,201.65169516082295,233.51311111111113,1,10,16,6,0,5,0,0.49999999999999994,-0.8660254037844387,74.65,1.1235701384708008
4340,16,Fes,Marrakech,533.0,Métal,2,25541,84.18,26000,90,Semi-remorque,Porteur,1,0.9823461538461539,303.4093608933238,523.5905,0,11,14,3,2,5,0,0.258819045102521,-0.9659258262890682,154.88,1.320825515947467
4341,45,Tanger,Rabat,271.0,Métal,2,24017,86.26,26000,90,Semi-remorque,Semi-remorque,3,0.9584444444444445,278.42568977509853,259.7384444444445,1,10,18,8,4,4,0,0.49999999999999994,-0.8660254037844387,119.95,1.26462836056932
4342,26,Agadir,Casablanca,508.0,Électronique,0,1409,12.6,1500,14,Camionnette,Porteur 19T Frigo,2,0.9393333333333334,111.82539682539682,477.1813333333333,0,7,14,7,2,5,0,0.9659258262890683,-0.25881904510252063,181.91,1.278894825646794
4343,22,Casablanca,Agadir,508.0,Électronique,0,1319,13.48,1500,14,Camionnette,Porteur 19T Frigo,2,0.9628571428571429,97.84866468842729,489.13142857142856,0,11,19,8,5,4,1,0.258819045102521,-0.9659258262890682,176.14,1.2383295838020245
4344,23,Fes,Rabat,198.0,Électronique,0,1453,13.75,1500,14,Camionnette,Porteur 19T Frigo,2,0.9821428571428571,105.67272727272727,194.4642857142857,1,6,14,8,2,4,0,1.0,6.123233995736766e-17,69.38,1.2514430014430014
4345,40,Fes,Agadir,716.0,Électronique,0,1458,10.45,1500,14,Camionnette,Camionnette,0,0.972,139.52153110047848,695.952,0,6,14,8,2,5,0,1.0,6.123233995736766e-17,109.94,1.3958862366683595
4346,23,Rabat,Agadir,566.0,Électronique,0,1370,8.34,1500,14,Camionnette,Porteur 19T Frigo,2,0.9133333333333333,164.2685851318945,516.9466666666667,0,6,14,8,3,5,0,1.0,6.123233995736766e-17,204.41,1.2898157496214033
4347,32,Casablanca,Marrakech,243.0,Électronique,0,1468,10.59,1500,14,Camionnette,Camionnette,0,0.9786666666666667,138.62134088762983,237.816,1,9,15,6,5,4,1,0.7071067811865476,-0.7071067811865475,34.83,1.303030303030303
4348,8,Marrakech,Agadir,253.0,Métal,2,24695,87.8,26000,90,Semi-remorque,Semi-remorque,3,0.9755555555555555,281.26423690205013,246.81555555555553,1,9,12,3,0,5,0,0.7071067811865476,-0.7071067811865475,104.92,1.184867306606437
4349,28,Rabat,Fes,198.0,Métal,2,25245,87.76,26000,90,Semi-remorque,Porteur 19T Frigo,2,0.9751111111111112,287.6595259799453,193.072,1,12,17,5,6,5,1,1.2246467991473532e-16,-1.0,69.01,1.24476911976912
4350,13,Tanger,Marrakech,574.0,Textile,1,8675,41.48,9000,50,Porteur,Porteur,1,0.9638888888888889,209.13693346190936,553.2722222222222,0,11,16,5,4,5,0,0.258819045102521,-0.9659258262890682,166.88,1.3215077605321508
4352,31,Tanger,Fes,317.0,Textile,1,6464,37.77,9000,50,Porteur,Camionnette,0,0.7554000000000001,171.14111728885356,239.4618,1,9,12,3,3,4,0,0.7071067811865476,-0.7071067811865475,38.1,1.0926297677086323
4353,14,Tanger,Agadir,800.0,Textile,1,5122,37.53,9000,50,Porteur,Porteur,1,0.7506,136.47748467892353,600.48,0,8,14,6,0,4,0,0.8660254037844387,-0.4999999999999998,203.82,1.1580681818181817
4355,6,Tanger,Rabat,271.0,Métal,2,24794,81.63,26000,90,Semi-remorque,Semi-remorque,3,0.9536153846153846,303.73637143207156,258.42976923076924,1,12,15,3,3,5,0,1.2246467991473532e-16,-1.0,117.7,1.2409066947812337
4356,4,Tanger,Casablanca,340.0,Électronique,0,1289,13.79,1500,14,Camionnette,Semi-remorque,3,0.985,93.47353154459753,334.9,1,11,17,6,2,5,0,0.258819045102521,-0.9659258262890682,149.29,1.2545378151260504
4357,45,Fes,Tanger,317.0,Électronique,0,1440,12.2,1500,14,Camionnette,Semi-remorque,3,0.96,118.03278688524591,304.32,1,8,12,4,3,5,0,0.8660254037844387,-0.4999999999999998,136.1,1.2266786840919333
4358,43,Tanger,Casablanca,340.0,Textile,1,8810,44.64,9000,50,Porteur,Porteur 19T Frigo,2,0.9788888888888889,197.35663082437276,332.82222222222225,1,11,15,4,0,5,0,0.258819045102521,-0.9659258262890682,127.38,1.3380252100840335
4359,27,Fes,Marrakech,533.0,Métal,2,25893,87.45,26000,90,Semi-remorque,Porteur 19T Frigo,2,0.9958846153846154,296.08919382504286,530.8065,0,8,16,8,5,5,1,0.8660254037844387,-0.4999999999999998,203.85,1.3659206647011524
4360,6,Fes,Marrakech,533.0,Électronique,0,1477,8.6,1500,14,Camionnette,Semi-remorque,3,0.9846666666666667,171.74418604651163,524.8273333333334,0,10,14,4,2,5,0,0.49999999999999994,-0.8660254037844387,242.72,1.301098901098901
4361,40,Rabat,Marrakech,325.0,Métal,2,24645,82.64,26000,90,Semi-remorque,Camionnette,0,0.9478846153846154,298.2212003872217,308.0625,1,8,14,6,3,4,0,0.8660254037844387,-0.4999999999999998,41.61,1.1639160839160838
4362,38,Rabat,Casablanca,87.0,Électronique,0,1295,8.64,1500,14,Camionnette,Camionnette,0,0.8633333333333333,149.88425925925924,75.11,3,6,13,7,3,5,0,1.0,6.123233995736766e-17,11.44,1.1954022988505746
4363,47,Marrakech,Agadir,253.0,Électronique,0,1309,11.86,1500,14,Camionnette,Porteur 19T Frigo,2,0.8726666666666667,110.37099494097808,220.78466666666668,1,6,13,7,2,5,0,1.0,6.123233995736766e-17,97.11,1.3708356860530773
4366,36,Tanger,Rabat,271.0,Métal,2,25232,83.23,26000,90,Semi-remorque,Camionnette,0,0.9704615384615385,303.15991829869034,262.9950769230769,1,6,13,7,2,5,0,1.0,6.123233995736766e-17,39.03,1.3092921838309293
4367,13,Fes,Agadir,716.0,Textile,1,7781,44.38,9000,50,Porteur,Porteur,1,0.8876000000000001,175.32672374943667,635.5216,0,11,16,5,5,4,1,0.258819045102521,-0.9659258262890682,176.62,1.1212544438801422
4368,38,Fes,Tanger,317.0,Textile,1,7869,41.15,9000,50,Porteur,Camionnette,0,0.8743333333333333,191.22721749696234,277.16366666666664,1,12,15,3,1,4,0,1.2246467991473532e-16,-1.0,43.39,1.2443361055348439
4369,32,Tanger,Marrakech,574.0,Textile,1,6550,34.9,9000,50,Porteur,Camionnette,0,0.7277777777777777,187.6790830945559,417.7444444444444,0,6,9,3,6,4,1,1.0,6.123233995736766e-17,65.77,1.0416534684827368
4370,48,Casablanca,Rabat,87.0,Électronique,0,1202,10.77,1500,14,Camionnette,Camionnette,0,0.8013333333333333,111.6063138347261,69.716,3,12,15,3,3,4,0,1.2246467991473532e-16,-1.0,11.52,1.2037617554858933
4372,12,Marrakech,Casablanca,243.0,Métal,2,24421,87.23,26000,90,Semi-remorque,Porteur,1,0.9692222222222223,279.9610225839734,235.52100000000002,1,10,15,5,1,5,0,0.49999999999999994,-0.8660254037844387,73.98,1.3838383838383839
4373,37,Casablanca,Agadir,508.0,Textile,1,5465,47.37,9000,50,Porteur,Camionnette,0,0.9473999999999999,115.36837660966857,481.27919999999995,0,10,17,7,3,4,0,0.49999999999999994,-0.8660254037844387,65.18,1.1664280601288477
4374,11,Fes,Marrakech,533.0,Métal,2,24916,81.06,26000,90,Semi-remorque,Porteur,1,0.9583076923076923,307.3772514187022,510.778,0,10,17,7,2,4,0,0.49999999999999994,-0.8660254037844387,138.08,1.1775541531639093
4375,46,Tanger,Rabat,271.0,Textile,1,8592,39.25,9000,50,Porteur,Porteur,1,0.9546666666666667,218.9044585987261,258.7146666666667,1,11,17,6,5,5,1,0.258819045102521,-0.9659258262890682,77.23,1.2953706809795371
4376,21,Rabat,Agadir,566.0,Textile,1,5605,45.36,9000,50,Porteur,Porteur 19T Frigo,2,0.9072,123.56701940035273,513.4752,0,6,8,2,4,5,0,1.0,6.123233995736766e-17,185.25,1.168917213528521
4378,44,Fes,Rabat,198.0,Électronique,0,1317,11.56,1500,14,Camionnette,Camionnette,0,0.878,113.92733564013841,173.844,1,12,14,2,1,4,0,1.2246467991473532e-16,-1.0,25.55,1.1730945821854912
4379,6,Casablanca,Fes,302.0,Textile,1,5980,39.86,9000,50,Porteur,Semi-remorque,3,0.7972,150.02508780732563,240.7544,1,7,14,7,1,5,0,0.9659258262890683,-0.25881904510252063,131.3,1.2421948912015137
4380,24,Fes,Casablanca,302.0,Textile,1,8645,35.39,9000,50,Porteur,Porteur 19T Frigo,2,0.9605555555555556,244.27804464538005,290.0877777777778,1,11,13,2,2,5,0,0.258819045102521,-0.9659258262890682,105.92,1.2526017029328287
4381,39,Casablanca,Marrakech,243.0,Électronique,0,1373,13.17,1500,14,Camionnette,Camionnette,0,0.9407142857142857,104.25208807896735,228.59357142857144,1,11,14,3,6,4,1,0.258819045102521,-0.9659258262890682,32.55,1.217732884399551
4382,6,Fes,Rabat,198.0,Métal,2,25148,86.79,26000,90,Semi-remorque,Semi-remorque,3,0.9672307692307692,289.7568844336905,191.5116923076923,1,7,15,8,5,4,1,0.9659258262890683,-0.25881904510252063,89.9,1.2972582972582973
4383,27,Fes,Tanger,317.0,Métal,2,24897,84.19,26000,90,Semi-remorque,Porteur 19T Frigo,2,0.9575769230769231,295.723957714693,303.5518846153846,1,8,15,7,3,4,0,0.8660254037844387,-0.4999999999999998,118.43,1.3342721946822893
4384,1,Fes,Rabat,198.0,Électronique,0,1217,13.62,1500,14,Camionnette,Semi-remorque,3,0.9728571428571428,89.3538913362702,192.62571428571425,1,8,12,4,3,5,0,0.8660254037844387,-0.4999999999999998,87.53,1.2630591630591632
4385,28,Marrakech,Fes,533.0,Textile,1,6155,46.53,9000,50,Porteur,Porteur 19T Frigo,2,0.9306,132.28024930152588,496.0098,0,12,16,4,4,5,0,1.2246467991473532e-16,-1.0,189.23,1.2679576521039935
4386,29,Fes,Agadir,716.0,Textile,1,6244,43.92,9000,50,Porteur,Porteur 19T Frigo,2,0.8784000000000001,142.16757741347905,628.9344000000001,0,6,11,5,3,5,0,1.0,6.123233995736766e-17,262.43,1.3090083798882683
4387,6,Marrakech,Rabat,325.0,Métal,2,25918,80.44,26000,90,Semi-remorque,Semi-remorque,3,0.9968461538461538,322.2028841372452,323.97499999999997,1,10,18,8,0,5,0,0.49999999999999994,-0.8660254037844387,141.04,1.2399120879120877
4388,50,Rabat,Agadir,566.0,Électronique,0,1361,8.88,1500,14,Camionnette,Porteur,1,0.9073333333333333,153.26576576576576,513.5506666666666,0,12,17,5,2,4,0,1.2246467991473532e-16,-1.0,156.96,1.2605203983295856
4389,47,Rabat,Agadir,566.0,Électronique,0,1328,11.05,1500,14,Camionnette,Porteur 19T Frigo,2,0.8853333333333333,120.18099547511312,501.09866666666665,0,6,10,4,3,4,0,1.0,6.123233995736766e-17,197.18,1.2441948510853105
4390,34,Tanger,Marrakech,574.0,Métal,2,25362,86.1,26000,90,Semi-remorque,Camionnette,0,0.9754615384615385,294.5644599303136,559.9149230769231,0,9,16,7,2,5,0,0.7071067811865476,-0.7071067811865475,77.68,1.2302819132087426
4392,49,Agadir,Fes,716.0,Textile,1,8117,30.46,9000,50,Porteur,Semi-remorque,3,0.9018888888888889,266.4806303348654,645.7524444444444,0,10,13,3,4,5,0,0.49999999999999994,-0.8660254037844387,288.86,1.1526735833998405
4393,43,Tanger,Agadir,800.0,Métal,2,24502,81.1,26000,90,Semi-remorque,Porteur 19T Frigo,2,0.9423846153846154,302.12083847102343,753.9076923076923,0,7,13,6,4,5,0,0.9659258262890683,-0.25881904510252063,290.0,1.2946428571428572
4394,32,Casablanca,Agadir,508.0,Métal,2,25293,80.8,26000,90,Semi-remorque,Camionnette,0,0.9728076923076923,313.0321782178218,494.18630769230765,0,12,19,7,6,4,1,1.2246467991473532e-16,-1.0,66.09,1.1827129563350036
4395,47,Casablanca,Fes,302.0,Textile,1,8680,41.48,9000,50,Porteur,Porteur 19T Frigo,2,0.9644444444444444,209.25747348119577,291.2622222222222,1,11,13,2,1,4,0,0.258819045102521,-0.9659258262890682,102.83,1.2160596026490065
4396,38,Tanger,Marrakech,574.0,Métal,2,24785,82.66,26000,90,Semi-remorque,Camionnette,0,0.9532692307692308,299.84272925235905,547.1765384615385,0,12,14,2,3,4,0,1.2246467991473532e-16,-1.0,79.4,1.2575229648400381
4397,5,Tanger,Rabat,271.0,Électronique,0,1268,12.77,1500,14,Camionnette,Semi-remorque,3,0.9121428571428571,99.29522317932656,247.19071428571428,1,7,13,6,4,4,0,0.9659258262890683,-0.25881904510252063,117.97,1.2437532946758039
4398,47,Casablanca,Fes,302.0,Métal,2,24799,86.33,26000,90,Semi-remorque,Porteur 19T Frigo,2,0.9592222222222222,287.2581952971157,289.6851111111111,1,12,18,6,2,5,0,1.2246467991473532e-16,-1.0,115.25,1.362937559129612
4399,42,Fes,Tanger,317.0,Textile,1,8397,30.54,9000,50,Porteur,Porteur,1,0.933,274.95088408644403,295.761,1,9,14,5,6,5,1,0.7071067811865476,-0.7071067811865475,83.78,1.201319185546315
4400,10,Rabat,Agadir,566.0,Textile,1,6565,41.11,9000,50,Porteur,Semi-remorque,3,0.8222,159.69350522987108,465.3652,0,10,14,4,0,4,0,0.49999999999999994,-0.8660254037844387,244.67,1.2350832912670369
4401,34,Tanger,Fes,317.0,Métal,2,24534,84.88,26000,90,Semi-remorque,Camionnette,0,0.9436153846153846,289.04335532516495,299.12607692307694,1,10,16,6,2,5,0,0.49999999999999994,-0.8660254037844387,44.52,1.2767421852595355
4402,15,Agadir,Marrakech,253.0,Électronique,0,1206,12.82,1500,14,Camionnette,Porteur,1,0.9157142857142857,94.07176287051482,231.6757142857143,1,7,11,4,4,5,0,0.9659258262890683,-0.25881904510252063,70.23,1.2617678763923825
4403,47,Fes,Marrakech,533.0,Textile,1,7217,32.09,9000,50,Porteur,Porteur 19T Frigo,2,0.8018888888888889,224.89872234340913,427.4067777777778,0,8,15,7,2,5,0,0.8660254037844387,-0.4999999999999998,178.8,1.1980702224604665
4404,24,Tanger,Fes,317.0,Électronique,0,1364,12.52,1500,14,Camionnette,Porteur 19T Frigo,2,0.9093333333333333,108.94568690095846,288.25866666666667,1,12,18,6,5,5,1,1.2246467991473532e-16,-1.0,115.41,1.3002478593961242
4405,24,Tanger,Marrakech,574.0,Textile,1,8703,34.93,9000,50,Porteur,Porteur 19T Frigo,2,0.967,249.15545376467222,555.058,0,9,13,4,6,4,1,0.7071067811865476,-0.7071067811865475,214.13,1.3323170731707317
4406,39,Marrakech,Fes,533.0,Métal,2,24608,82.61,26000,90,Semi-remorque,Camionnette,0,0.9464615384615385,297.8816123955938,504.464,0,11,13,2,0,5,0,0.258819045102521,-0.9659258262890682,72.53,1.237079993177554
4407,12,Casablanca,Fes,302.0,Électronique,0,1338,8.97,1500,14,Camionnette,Porteur,1,0.892,149.1638795986622,269.384,1,11,17,6,5,4,1,0.258819045102521,-0.9659258262890682,71.08,1.0698374473208911
4408,20,Tanger,Fes,317.0,Électronique,0,1327,12.8,1500,14,Camionnette,Porteur,1,0.9142857142857144,103.671875,289.8285714285715,1,6,13,7,6,5,1,1.0,6.123233995736766e-17,86.51,1.2404645827358762
4409,47,Fes,Casablanca,302.0,Électronique,0,1380,12.55,1500,14,Camionnette,Porteur 19T Frigo,2,0.92,109.96015936254979,277.84000000000003,1,7,15,8,1,5,0,0.9659258262890683,-0.25881904510252063,123.71,1.4629848628192998
4410,25,Fes,Rabat,198.0,Textile,1,6808,43.7,9000,50,Porteur,Porteur 19T Frigo,2,0.8740000000000001,155.78947368421052,173.05200000000002,1,8,10,2,4,5,0,0.8660254037844387,-0.4999999999999998,69.4,1.251803751803752
